Navn;Stasjon;Tid(norsk normaltid);Maksimumstemperatur (døgn)
Trondheim - Voll;SN68860;12.12.2017;-5,5
Stavanger - Våland;SN44640;12.12.2017;1,2
Bergen - Florida;SN50540;12.12.2017;1,3
Bergen - Florida Uib;SN50539;12.12.2017;1,4
Bjørnholt;SN18500;13.12.2017;-5,7
Oslo - Blindern;SN18700;13.12.2017;-0,8
Oslo - Hovin;SN18210;13.12.2017;-3
Tryvannshøgda;SN18950;13.12.2017;-1,8
Trondheim - Voll;SN68860;13.12.2017;-0,6
Stavanger - Våland;SN44640;13.12.2017;4,4
Bergen - Florida;SN50540;13.12.2017;3,9
Bergen - Florida Uib;SN50539;13.12.2017;4
Bjørnholt;SN18500;14.12.2017;-3,2
Oslo - Blindern;SN18700;14.12.2017;0,2
Oslo - Hovin;SN18210;14.12.2017;0,1
Tryvannshøgda;SN18950;14.12.2017;-1,5
Trondheim - Voll;SN68860;14.12.2017;-2,7
Stavanger - Våland;SN44640;14.12.2017;5,3
Bergen - Florida;SN50540;14.12.2017;6,1
Bergen - Florida Uib;SN50539;14.12.2017;6,2
Bjørnholt;SN18500;15.12.2017;-3,1
Oslo - Blindern;SN18700;15.12.2017;-0,1
Oslo - Hovin;SN18210;15.12.2017;0,2
Tryvannshøgda;SN18950;15.12.2017;-3,3
Trondheim - Voll;SN68860;15.12.2017;-6,2
Stavanger - Våland;SN44640;15.12.2017;2,2
Bergen - Florida;SN50540;15.12.2017;0,2
Bergen - Florida Uib;SN50539;15.12.2017;-0,1
Bjørnholt;SN18500;16.12.2017;-3,3
Oslo - Blindern;SN18700;16.12.2017;-0,4
Oslo - Hovin;SN18210;16.12.2017;-0,1
Tryvannshøgda;SN18950;16.12.2017;-3,8
Trondheim - Voll;SN68860;16.12.2017;-0,2
Stavanger - Våland;SN44640;16.12.2017;-0,6
Bergen - Florida;SN50540;16.12.2017;-1,4
Bergen - Florida Uib;SN50539;16.12.2017;-1,2
Bjørnholt;SN18500;17.12.2017;-7,9
Oslo - Blindern;SN18700;17.12.2017;-2,5
Oslo - Hovin;SN18210;17.12.2017;-6,7
Tryvannshøgda;SN18950;17.12.2017;-3,1
Trondheim - Voll;SN68860;17.12.2017;1,1
Stavanger - Våland;SN44640;17.12.2017;3,1
Bergen - Florida;SN50540;17.12.2017;2,8
Bergen - Florida Uib;SN50539;17.12.2017;2,8
Bjørnholt;SN18500;18.12.2017;-2
Oslo - Blindern;SN18700;18.12.2017;-1,4
Oslo - Hovin;SN18210;18.12.2017;-3
Tryvannshøgda;SN18950;18.12.2017;-0,3
Trondheim - Voll;SN68860;18.12.2017;2,9
Stavanger - Våland;SN44640;18.12.2017;4,6
Bergen - Florida;SN50540;18.12.2017;4
Bergen - Florida Uib;SN50539;18.12.2017;4,1
Bjørnholt;SN18500;19.12.2017;-3
Oslo - Blindern;SN18700;19.12.2017;-1,6
Oslo - Hovin;SN18210;19.12.2017;-1,2
Tryvannshøgda;SN18950;19.12.2017;1
Trondheim - Voll;SN68860;19.12.2017;6,5
Stavanger - Våland;SN44640;19.12.2017;7,5
Bergen - Florida;SN50540;19.12.2017;8
Bergen - Florida Uib;SN50539;19.12.2017;8,1
Bjørnholt;SN18500;20.12.2017;-0,4
Oslo - Blindern;SN18700;20.12.2017;0,9
Oslo - Hovin;SN18210;20.12.2017;0,8
Tryvannshøgda;SN18950;20.12.2017;4,5
Trondheim - Voll;SN68860;20.12.2017;6,4
Stavanger - Våland;SN44640;20.12.2017;8,6
Bergen - Florida;SN50540;20.12.2017;9,2
Bergen - Florida Uib;SN50539;20.12.2017;9,2
Bjørnholt;SN18500;21.12.2017;-0,3
Oslo - Blindern;SN18700;21.12.2017;-0,3
Oslo - Hovin;SN18210;21.12.2017;-1,4
Tryvannshøgda;SN18950;21.12.2017;4,4
Trondheim - Voll;SN68860;21.12.2017;4,3
Stavanger - Våland;SN44640;21.12.2017;7,2
Bergen - Florida;SN50540;21.12.2017;7,6
Bergen - Florida Uib;SN50539;21.12.2017;7,7
Bjørnholt;SN18500;22.12.2017;-0,6
Oslo - Blindern;SN18700;22.12.2017;-1,6
Oslo - Hovin;SN18210;22.12.2017;-0,7
Tryvannshøgda;SN18950;22.12.2017;2,4
Trondheim - Voll;SN68860;22.12.2017;2,6
Stavanger - Våland;SN44640;22.12.2017;6,9
Bergen - Florida;SN50540;22.12.2017;6,7
Bergen - Florida Uib;SN50539;22.12.2017;6,6
Bjørnholt;SN18500;23.12.2017;1,3
Oslo - Blindern;SN18700;23.12.2017;2,1
Oslo - Hovin;SN18210;23.12.2017;1,8
Tryvannshøgda;SN18950;23.12.2017;5,5
Trondheim - Voll;SN68860;23.12.2017;5,9
Stavanger - Våland;SN44640;23.12.2017;9,8
Bergen - Florida;SN50540;23.12.2017;10,3
Bergen - Florida Uib;SN50539;23.12.2017;10,4
Bjørnholt;SN18500;24.12.2017;1
Oslo - Blindern;SN18700;24.12.2017;3,4
Oslo - Hovin;SN18210;24.12.2017;1,3
Tryvannshøgda;SN18950;24.12.2017;5,9
Trondheim - Voll;SN68860;24.12.2017;1,6
Stavanger - Våland;SN44640;24.12.2017;9,5
Bergen - Florida;SN50540;24.12.2017;9,1
Bergen - Florida Uib;SN50539;24.12.2017;9,2
Bjørnholt;SN18500;25.12.2017;-1,2
Oslo - Blindern;SN18700;25.12.2017;1,6
Oslo - Hovin;SN18210;25.12.2017;1,6
Tryvannshøgda;SN18950;25.12.2017;2,1
Trondheim - Voll;SN68860;25.12.2017;1,6
Stavanger - Våland;SN44640;25.12.2017;7,9
Bergen - Florida;SN50540;25.12.2017;6,8
Bergen - Florida Uib;SN50539;25.12.2017;6,9
Bjørnholt;SN18500;26.12.2017;1,3
Oslo - Blindern;SN18700;26.12.2017;3,9
Oslo - Hovin;SN18210;26.12.2017;4,3
Tryvannshøgda;SN18950;26.12.2017;1,5
Trondheim - Voll;SN68860;26.12.2017;-0,6
Stavanger - Våland;SN44640;26.12.2017;7,6
Bergen - Florida;SN50540;26.12.2017;3,2
Bergen - Florida Uib;SN50539;26.12.2017;3,5
Bjørnholt;SN18500;27.12.2017;0,4
Oslo - Blindern;SN18700;27.12.2017;3,1
Oslo - Hovin;SN18210;27.12.2017;2,9
Tryvannshøgda;SN18950;27.12.2017;0,1
Trondheim - Voll;SN68860;27.12.2017;-3,8
Stavanger - Våland;SN44640;27.12.2017;4,5
Bergen - Florida;SN50540;27.12.2017;3,2
Bergen - Florida Uib;SN50539;27.12.2017;3,2
Bjørnholt;SN18500;28.12.2017;-0,1
Oslo - Blindern;SN18700;28.12.2017;1,9
Oslo - Hovin;SN18210;28.12.2017;1,9
Tryvannshøgda;SN18950;28.12.2017;-0,6
Trondheim - Voll;SN68860;28.12.2017;-2,4
Stavanger - Våland;SN44640;28.12.2017;3,1
Bergen - Florida;SN50540;28.12.2017;3,4
Bergen - Florida Uib;SN50539;28.12.2017;3,3
Bjørnholt;SN18500;29.12.2017;-0,2
Oslo - Blindern;SN18700;29.12.2017;1,8
Oslo - Hovin;SN18210;29.12.2017;0,9
Tryvannshøgda;SN18950;29.12.2017;-0,8
Trondheim - Voll;SN68860;29.12.2017;-0,3
Stavanger - Våland;SN44640;29.12.2017;1,9
Bergen - Florida;SN50540;29.12.2017;1,9
Bergen - Florida Uib;SN50539;29.12.2017;1,8
Bjørnholt;SN18500;30.12.2017;-3,7
Oslo - Blindern;SN18700;30.12.2017;-1,3
Oslo - Hovin;SN18210;30.12.2017;-3,7
Tryvannshøgda;SN18950;30.12.2017;-3,7
Trondheim - Voll;SN68860;30.12.2017;-0,7
Stavanger - Våland;SN44640;30.12.2017;3,5
Bergen - Florida;SN50540;30.12.2017;3,5
Bergen - Florida Uib;SN50539;30.12.2017;3,4
Oslo - Blindern;SN18700;31.12.2017;-0,3
Oslo - Hovin;SN18210;31.12.2017;-1,7
Tryvannshøgda;SN18950;31.12.2017;-3
Trondheim - Voll;SN68860;31.12.2017;-2,9
Stavanger - Våland;SN44640;31.12.2017;6,1
Bergen - Florida;SN50540;31.12.2017;6
Bergen - Florida Uib;SN50539;31.12.2017;5,9
Oslo - Blindern;SN18700;01.01.2018;2,7
Oslo - Hovin;SN18210;01.01.2018;3,2
Tryvannshøgda;SN18950;01.01.2018;1,5
Trondheim - Voll;SN68860;01.01.2018;2,8
Stavanger - Våland;SN44640;01.01.2018;6,2
Bergen - Florida;SN50540;01.01.2018;5,8
Bergen - Florida Uib;SN50539;01.01.2018;5,8
Bjørnholt;SN18500;02.01.2018;0,9
Oslo - Blindern;SN18700;02.01.2018;2,8
Oslo - Hovin;SN18210;02.01.2018;1
Tryvannshøgda;SN18950;02.01.2018;0,2
Trondheim - Voll;SN68860;02.01.2018;1,4
Stavanger - Våland;SN44640;02.01.2018;5
Bergen - Florida;SN50540;02.01.2018;3,5
Bergen - Florida Uib;SN50539;02.01.2018;3,4
Bjørnholt;SN18500;03.01.2018;-0,5
Oslo - Blindern;SN18700;03.01.2018;0,7
Oslo - Hovin;SN18210;03.01.2018;-0,3
Tryvannshøgda;SN18950;03.01.2018;-1,2
Trondheim - Voll;SN68860;03.01.2018;0,4
Stavanger - Våland;SN44640;03.01.2018;6
Bergen - Florida;SN50540;03.01.2018;6,6
Bergen - Florida Uib;SN50539;03.01.2018;6,5
Bjørnholt;SN18500;04.01.2018;-1,1
Oslo - Blindern;SN18700;04.01.2018;1,8
Oslo - Hovin;SN18210;04.01.2018;2
Tryvannshøgda;SN18950;04.01.2018;-1,5
Trondheim - Voll;SN68860;04.01.2018;-0,7
Stavanger - Våland;SN44640;04.01.2018;4,7
Bergen - Florida;SN50540;04.01.2018;5,5
Bergen - Florida Uib;SN50539;04.01.2018;5,5
Bjørnholt;SN18500;05.01.2018;-1,4
Oslo - Blindern;SN18700;05.01.2018;1,2
Oslo - Hovin;SN18210;05.01.2018;-0,4
Tryvannshøgda;SN18950;05.01.2018;-2
Trondheim - Voll;SN68860;05.01.2018;-1,3
Stavanger - Våland;SN44640;05.01.2018;3,1
Bergen - Florida;SN50540;05.01.2018;1,1
Bergen - Florida Uib;SN50539;05.01.2018;1,2
Bjørnholt;SN18500;06.01.2018;-4,7
Oslo - Blindern;SN18700;06.01.2018;-1,2
Oslo - Hovin;SN18210;06.01.2018;-0,7
Tryvannshøgda;SN18950;06.01.2018;-5,6
Trondheim - Voll;SN68860;06.01.2018;-1,7
Stavanger - Våland;SN44640;06.01.2018;1,2
Bergen - Florida;SN50540;06.01.2018;0,6
Bergen - Florida Uib;SN50539;06.01.2018;0,6
Bjørnholt;SN18500;07.01.2018;-4,2
Oslo - Blindern;SN18700;07.01.2018;-1,9
Oslo - Hovin;SN18210;07.01.2018;-2,5
Tryvannshøgda;SN18950;07.01.2018;-2,7
Trondheim - Voll;SN68860;07.01.2018;0,7
Stavanger - Våland;SN44640;07.01.2018;4,6
Bergen - Florida;SN50540;07.01.2018;4,1
Bergen - Florida Uib;SN50539;07.01.2018;4,1
Bjørnholt;SN18500;08.01.2018;-1,4
Oslo - Blindern;SN18700;08.01.2018;2,3
Oslo - Hovin;SN18210;08.01.2018;3
Tryvannshøgda;SN18950;08.01.2018;2,8
Trondheim - Voll;SN68860;08.01.2018;4,2
Stavanger - Våland;SN44640;08.01.2018;4,9
Bergen - Florida;SN50540;08.01.2018;4,8
Bergen - Florida Uib;SN50539;08.01.2018;4,9
Bjørnholt;SN18500;09.01.2018;-7,6
Oslo - Blindern;SN18700;09.01.2018;-3,9
Oslo - Hovin;SN18210;09.01.2018;-5,5
Tryvannshøgda;SN18950;09.01.2018;2,1
Trondheim - Voll;SN68860;09.01.2018;0
Stavanger - Våland;SN44640;09.01.2018;7
Bergen - Florida;SN50540;09.01.2018;9,9
Bergen - Florida Uib;SN50539;09.01.2018;9,9
Bjørnholt;SN18500;10.01.2018;-3,2
Oslo - Blindern;SN18700;10.01.2018;1,5
Oslo - Hovin;SN18210;10.01.2018;-1,6
Tryvannshøgda;SN18950;10.01.2018;-1,4
Trondheim - Voll;SN68860;10.01.2018;-3,3
Stavanger - Våland;SN44640;10.01.2018;7,8
Bergen - Florida;SN50540;10.01.2018;9,5
Bergen - Florida Uib;SN50539;10.01.2018;9,5
Bjørnholt;SN18500;11.01.2018;-3,4
Oslo - Blindern;SN18700;11.01.2018;-0,2
Oslo - Hovin;SN18210;11.01.2018;-1,8
Tryvannshøgda;SN18950;11.01.2018;-3,3
Trondheim - Voll;SN68860;11.01.2018;0,9
Stavanger - Våland;SN44640;11.01.2018;5
Bergen - Florida;SN50540;11.01.2018;5,6
Bergen - Florida Uib;SN50539;11.01.2018;5,6
Bjørnholt;SN18500;12.01.2018;-4,1
Oslo - Blindern;SN18700;12.01.2018;-1,9
Oslo - Hovin;SN18210;12.01.2018;-2,1
Tryvannshøgda;SN18950;12.01.2018;-5,2
Trondheim - Voll;SN68860;12.01.2018;1
Stavanger - Våland;SN44640;12.01.2018;3,3
Bergen - Florida;SN50540;12.01.2018;4,8
Bergen - Florida Uib;SN50539;12.01.2018;4,8
Bjørnholt;SN18500;13.01.2018;-4,3
Oslo - Blindern;SN18700;13.01.2018;-1,7
Oslo - Hovin;SN18210;13.01.2018;-2,1
Tryvannshøgda;SN18950;13.01.2018;-5
Trondheim - Voll;SN68860;13.01.2018;-1,4
Stavanger - Våland;SN44640;13.01.2018;2,6
Bergen - Florida;SN50540;13.01.2018;2,8
Bergen - Florida Uib;SN50539;13.01.2018;2,8
Bjørnholt;SN18500;14.01.2018;-5,1
Oslo - Blindern;SN18700;14.01.2018;-1,9
Oslo - Hovin;SN18210;14.01.2018;-2,8
Tryvannshøgda;SN18950;14.01.2018;-6,1
Trondheim - Voll;SN68860;14.01.2018;-3,1
Stavanger - Våland;SN44640;14.01.2018;3,2
Bergen - Florida;SN50540;14.01.2018;5,1
Bergen - Florida Uib;SN50539;14.01.2018;5
Bjørnholt;SN18500;15.01.2018;-3,7
Oslo - Blindern;SN18700;15.01.2018;-1,4
Oslo - Hovin;SN18210;15.01.2018;-1,4
Tryvannshøgda;SN18950;15.01.2018;-4,6
Trondheim - Voll;SN68860;15.01.2018;-0,8
Stavanger - Våland;SN44640;15.01.2018;3,6
Bergen - Florida;SN50540;15.01.2018;6,7
Bergen - Florida Uib;SN50539;15.01.2018;6,6
Bjørnholt;SN18500;16.01.2018;-1,1
Oslo - Blindern;SN18700;16.01.2018;0,4
Oslo - Hovin;SN18210;16.01.2018;0,6
Tryvannshøgda;SN18950;16.01.2018;-1,8
Trondheim - Voll;SN68860;16.01.2018;0,2
Stavanger - Våland;SN44640;16.01.2018;3,6
Bergen - Florida;SN50540;16.01.2018;5,1
Bergen - Florida Uib;SN50539;16.01.2018;5,2
Bjørnholt;SN18500;17.01.2018;-1,7
Oslo - Blindern;SN18700;17.01.2018;0,8
Oslo - Hovin;SN18210;17.01.2018;0,5
Tryvannshøgda;SN18950;17.01.2018;-2
Trondheim - Voll;SN68860;17.01.2018;1
Stavanger - Våland;SN44640;17.01.2018;2,3
Bergen - Florida;SN50540;17.01.2018;1,7
Bergen - Florida Uib;SN50539;17.01.2018;1,7
Bjørnholt;SN18500;18.01.2018;-2,9
Oslo - Blindern;SN18700;18.01.2018;-0,2
Oslo - Hovin;SN18210;18.01.2018;-2,5
Tryvannshøgda;SN18950;18.01.2018;-3,4
Trondheim - Voll;SN68860;18.01.2018;-0,6
Stavanger - Våland;SN44640;18.01.2018;2,7
Bergen - Florida;SN50540;18.01.2018;2,1
Bergen - Florida Uib;SN50539;18.01.2018;2,1
Bjørnholt;SN18500;19.01.2018;-4,1
Oslo - Blindern;SN18700;19.01.2018;-1,6
Oslo - Hovin;SN18210;19.01.2018;-1,6
Tryvannshøgda;SN18950;19.01.2018;-4,5
Trondheim - Voll;SN68860;19.01.2018;-4,1
Stavanger - Våland;SN44640;19.01.2018;1,8
Bergen - Florida;SN50540;19.01.2018;2
Bergen - Florida Uib;SN50539;19.01.2018;2
Bjørnholt;SN18500;20.01.2018;-3,9
Oslo - Blindern;SN18700;20.01.2018;-1,4
Oslo - Hovin;SN18210;20.01.2018;-1,6
Tryvannshøgda;SN18950;20.01.2018;-4,5
Trondheim - Voll;SN68860;20.01.2018;-1,5
Stavanger - Våland;SN44640;20.01.2018;3,6
Bergen - Florida;SN50540;20.01.2018;3,2
Bergen - Florida Uib;SN50539;20.01.2018;3,2
Bjørnholt;SN18500;21.01.2018;-3,4
Oslo - Blindern;SN18700;21.01.2018;-0,3
Oslo - Hovin;SN18210;21.01.2018;1,6
Tryvannshøgda;SN18950;21.01.2018;-1,2
Trondheim - Voll;SN68860;21.01.2018;-3,7
Stavanger - Våland;SN44640;21.01.2018;4,4
Bergen - Florida;SN50540;21.01.2018;4,7
Bergen - Florida Uib;SN50539;21.01.2018;4,8
Bjørnholt;SN18500;22.01.2018;-5,6
Oslo - Blindern;SN18700;22.01.2018;-3,4
Oslo - Hovin;SN18210;22.01.2018;-3,7
Tryvannshøgda;SN18950;22.01.2018;-5,9
Trondheim - Voll;SN68860;22.01.2018;-8,8
Stavanger - Våland;SN44640;22.01.2018;3,1
Bergen - Florida;SN50540;22.01.2018;4,4
Bergen - Florida Uib;SN50539;22.01.2018;4,4
Bjørnholt;SN18500;23.01.2018;-0,9
Oslo - Blindern;SN18700;23.01.2018;1
Oslo - Hovin;SN18210;23.01.2018;1,3
Tryvannshøgda;SN18950;23.01.2018;-1,2
Trondheim - Voll;SN68860;23.01.2018;-0,6
Stavanger - Våland;SN44640;23.01.2018;5,8
Bergen - Florida;SN50540;23.01.2018;5,5
Bergen - Florida Uib;SN50539;23.01.2018;5,5
Bjørnholt;SN18500;24.01.2018;3,1
Oslo - Blindern;SN18700;24.01.2018;5,2
Oslo - Hovin;SN18210;24.01.2018;5,8
Tryvannshøgda;SN18950;24.01.2018;2,5
Trondheim - Voll;SN68860;24.01.2018;4,8
Stavanger - Våland;SN44640;24.01.2018;8
Bergen - Florida;SN50540;24.01.2018;7,8
Bergen - Florida Uib;SN50539;24.01.2018;7,9
Bjørnholt;SN18500;25.01.2018;3,5
Oslo - Blindern;SN18700;25.01.2018;5,6
Oslo - Hovin;SN18210;25.01.2018;6,4
Tryvannshøgda;SN18950;25.01.2018;2,4
Trondheim - Voll;SN68860;25.01.2018;5,3
Stavanger - Våland;SN44640;25.01.2018;7,1
Bergen - Florida;SN50540;25.01.2018;6,8
Bergen - Florida Uib;SN50539;25.01.2018;6,8
Bjørnholt;SN18500;26.01.2018;1,7
Oslo - Blindern;SN18700;26.01.2018;2,7
Oslo - Hovin;SN18210;26.01.2018;3,7
Tryvannshøgda;SN18950;26.01.2018;1,1
Trondheim - Voll;SN68860;26.01.2018;2,2
Stavanger - Våland;SN44640;26.01.2018;4,2
Bergen - Florida;SN50540;26.01.2018;4,6
Bergen - Florida Uib;SN50539;26.01.2018;4,7
Bjørnholt;SN18500;27.01.2018;-2,6
Oslo - Blindern;SN18700;27.01.2018;-1
Oslo - Hovin;SN18210;27.01.2018;-1,8
Tryvannshøgda;SN18950;27.01.2018;-1,5
Trondheim - Voll;SN68860;27.01.2018;0,9
Stavanger - Våland;SN44640;27.01.2018;4,1
Bergen - Florida;SN50540;27.01.2018;4,8
Bergen - Florida Uib;SN50539;27.01.2018;4,8
Bjørnholt;SN18500;28.01.2018;-0,3
Oslo - Blindern;SN18700;28.01.2018;1,8
Oslo - Hovin;SN18210;28.01.2018;1,6
Tryvannshøgda;SN18950;28.01.2018;-1,6
Trondheim - Voll;SN68860;28.01.2018;2,4
Stavanger - Våland;SN44640;28.01.2018;7
Bergen - Florida;SN50540;28.01.2018;7,1
Bergen - Florida Uib;SN50539;28.01.2018;7,1
Bjørnholt;SN18500;29.01.2018;-3,6
Oslo - Blindern;SN18700;29.01.2018;-0,3
Oslo - Hovin;SN18210;29.01.2018;-0,8
Tryvannshøgda;SN18950;29.01.2018;-1,1
Trondheim - Voll;SN68860;29.01.2018;3
Trondheim - Voll Plu;SN68863;29.01.2018;3
Stavanger - Våland;SN44640;29.01.2018;5,9
Bergen - Florida;SN50540;29.01.2018;5,8
Bergen - Florida Uib;SN50539;29.01.2018;5,9
Bjørnholt;SN18500;30.01.2018;-3
Oslo - Blindern;SN18700;30.01.2018;-1,8
Oslo - Hovin;SN18210;30.01.2018;-2,9
Tryvannshøgda;SN18950;30.01.2018;-1,1
Trondheim - Voll;SN68860;30.01.2018;1,3
Trondheim - Voll Plu;SN68863;30.01.2018;1,3
Stavanger - Våland;SN44640;30.01.2018;5,3
Bergen - Florida;SN50540;30.01.2018;5,5
Bergen - Florida Uib;SN50539;30.01.2018;5,5
Bjørnholt;SN18500;31.01.2018;0,2
Oslo - Blindern;SN18700;31.01.2018;2,4
Oslo - Hovin;SN18210;31.01.2018;2,7
Tryvannshøgda;SN18950;31.01.2018;-0,2
Trondheim - Voll;SN68860;31.01.2018;2,8
Trondheim - Voll Plu;SN68863;31.01.2018;2,8
Stavanger - Våland;SN44640;31.01.2018;5,2
Bergen - Florida;SN50540;31.01.2018;5,8
Bergen - Florida Uib;SN50539;31.01.2018;5,8
Bjørnholt;SN18500;01.02.2018;0,2
Oslo - Blindern;SN18700;01.02.2018;1,8
Oslo - Hovin;SN18210;01.02.2018;1,8
Tryvannshøgda;SN18950;01.02.2018;-1,1
Trondheim - Voll;SN68860;01.02.2018;2,8
Trondheim - Voll Plu;SN68863;01.02.2018;2,8
Stavanger - Våland;SN44640;01.02.2018;4,1
Bergen - Florida;SN50540;01.02.2018;5
Bergen - Florida Uib;SN50539;01.02.2018;5
Bjørnholt;SN18500;02.02.2018;-1,3
Oslo - Blindern;SN18700;02.02.2018;1,3
Oslo - Hovin;SN18210;02.02.2018;-4,7
Tryvannshøgda;SN18950;02.02.2018;-2,3
Trondheim - Voll;SN68860;02.02.2018;-3,4
Trondheim - Voll Plu;SN68863;02.02.2018;-3,3
Stavanger - Våland;SN44640;02.02.2018;2,7
Bergen - Florida;SN50540;02.02.2018;4,3
Bergen - Florida Uib;SN50539;02.02.2018;4,3
Bjørnholt;SN18500;03.02.2018;-7,3
Oslo - Blindern;SN18700;03.02.2018;-5,5
Oslo - Hovin;SN18210;03.02.2018;-5,3
Tryvannshøgda;SN18950;03.02.2018;-8,8
Trondheim - Voll;SN68860;03.02.2018;-5,8
Trondheim - Voll Plu;SN68863;03.02.2018;-5,2
Stavanger - Våland;SN44640;03.02.2018;0,4
Bergen - Florida;SN50540;03.02.2018;3,5
Bergen - Florida Uib;SN50539;03.02.2018;3,7
Bjørnholt;SN18500;04.02.2018;-7,1
Oslo - Blindern;SN18700;04.02.2018;-4,4
Oslo - Hovin;SN18210;04.02.2018;-4,8
Tryvannshøgda;SN18950;04.02.2018;-8
Trondheim - Voll;SN68860;04.02.2018;-4,7
Trondheim - Voll Plu;SN68863;04.02.2018;-4,7
Stavanger - Våland;SN44640;04.02.2018;0,7
Bergen - Florida;SN50540;04.02.2018;2,2
Bergen - Florida Uib;SN50539;04.02.2018;2
Bjørnholt;SN18500;05.02.2018;-7,3
Oslo - Blindern;SN18700;05.02.2018;-6,4
Oslo - Hovin;SN18210;05.02.2018;-6,2
Tryvannshøgda;SN18950;05.02.2018;-7,4
Trondheim - Voll;SN68860;05.02.2018;1,3
Trondheim - Voll Plu;SN68863;05.02.2018;2
Stavanger - Våland;SN44640;05.02.2018;-0,8
Bergen - Florida;SN50540;05.02.2018;1
Bergen - Florida Uib;SN50539;05.02.2018;0,9
Bjørnholt;SN18500;06.02.2018;-4,4
Oslo - Blindern;SN18700;06.02.2018;-3,4
Oslo - Hovin;SN18210;06.02.2018;-4
Tryvannshøgda;SN18950;06.02.2018;-3,9
Trondheim - Voll;SN68860;06.02.2018;-0,9
Trondheim - Voll Plu;SN68863;06.02.2018;-0,5
Stavanger - Våland;SN44640;06.02.2018;-0,1
Bergen - Florida;SN50540;06.02.2018;1,1
Bergen - Florida Uib;SN50539;06.02.2018;1,1
Bjørnholt;SN18500;07.02.2018;-1,2
Oslo - Blindern;SN18700;07.02.2018;-1,4
Oslo - Hovin;SN18210;07.02.2018;-1
Tryvannshøgda;SN18950;07.02.2018;-1,9
Trondheim - Voll;SN68860;07.02.2018;0,2
Trondheim - Voll Plu;SN68863;07.02.2018;0,3
Stavanger - Våland;SN44640;07.02.2018;2,4
Bergen - Florida;SN50540;07.02.2018;1,7
Bergen - Florida Uib;SN50539;07.02.2018;1,8
Bjørnholt;SN18500;08.02.2018;-1,9
Oslo - Blindern;SN18700;08.02.2018;-1,7
Oslo - Hovin;SN18210;08.02.2018;-2
Tryvannshøgda;SN18950;08.02.2018;-2,5
Trondheim - Voll;SN68860;08.02.2018;1,5
Trondheim - Voll Plu;SN68863;08.02.2018;1,6
Stavanger - Våland;SN44640;08.02.2018;3,4
Bergen - Florida;SN50540;08.02.2018;2,9
Bergen - Florida Uib;SN50539;08.02.2018;2,9
Bjørnholt;SN18500;09.02.2018;-0,6
Oslo - Blindern;SN18700;09.02.2018;0,9
Oslo - Hovin;SN18210;09.02.2018;0,8
Tryvannshøgda;SN18950;09.02.2018;-1,6
Trondheim - Voll;SN68860;09.02.2018;5,2
Trondheim - Voll Plu;SN68863;09.02.2018;5,3
Stavanger - Våland;SN44640;09.02.2018;4,2
Bergen - Florida;SN50540;09.02.2018;4,7
Bergen - Florida Uib;SN50539;09.02.2018;4,7
Bjørnholt;SN18500;10.02.2018;-3,3
Oslo - Blindern;SN18700;10.02.2018;-0,5
Oslo - Hovin;SN18210;10.02.2018;-0,8
Tryvannshøgda;SN18950;10.02.2018;-4,3
Trondheim - Voll;SN68860;10.02.2018;3,8
Trondheim - Voll Plu;SN68863;10.02.2018;3,8
Stavanger - Våland;SN44640;10.02.2018;4,3
Bergen - Florida;SN50540;10.02.2018;3,8
Bergen - Florida Uib;SN50539;10.02.2018;3,8
Bjørnholt;SN18500;11.02.2018;-3,6
Oslo - Blindern;SN18700;11.02.2018;-0,8
Oslo - Hovin;SN18210;11.02.2018;-0,9
Tryvannshøgda;SN18950;11.02.2018;-4,5
Trondheim - Voll;SN68860;11.02.2018;1,4
Trondheim - Voll Plu;SN68863;11.02.2018;1,7
Stavanger - Våland;SN44640;11.02.2018;4,2
Bergen - Florida;SN50540;11.02.2018;5,1
Bergen - Florida Uib;SN50539;11.02.2018;5,1
Bjørnholt;SN18500;12.02.2018;-2,1
Oslo - Blindern;SN18700;12.02.2018;0,2
Oslo - Hovin;SN18210;12.02.2018;0,4
Tryvannshøgda;SN18950;12.02.2018;-2,9
Trondheim - Voll;SN68860;12.02.2018;-0,2
Trondheim - Voll Plu;SN68863;12.02.2018;0
Stavanger - Våland;SN44640;12.02.2018;2,5
Bergen - Florida;SN50540;12.02.2018;1,2
Bergen - Florida Uib;SN50539;12.02.2018;1,3
Bjørnholt;SN18500;13.02.2018;0,9
Oslo - Blindern;SN18700;13.02.2018;0,6
Oslo - Hovin;SN18210;13.02.2018;0,5
Tryvannshøgda;SN18950;13.02.2018;-1,4
Trondheim - Voll;SN68860;13.02.2018;0,1
Trondheim - Voll Plu;SN68863;13.02.2018;0,7
Stavanger - Våland;SN44640;13.02.2018;4,6
Bergen - Florida;SN50540;13.02.2018;5,1
Bergen - Florida Uib;SN50539;13.02.2018;5,2
Bjørnholt;SN18500;14.02.2018;0
Oslo - Blindern;SN18700;14.02.2018;2
Oslo - Hovin;SN18210;14.02.2018;2
Tryvannshøgda;SN18950;14.02.2018;-1,3
Trondheim - Voll;SN68860;14.02.2018;3,9
Trondheim - Voll Plu;SN68863;14.02.2018;4
Stavanger - Våland;SN44640;14.02.2018;4,4
Bergen - Florida;SN50540;14.02.2018;5,3
Bergen - Florida Uib;SN50539;14.02.2018;5,2
Bjørnholt;SN18500;15.02.2018;-1,5
Oslo - Blindern;SN18700;15.02.2018;1,8
